CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,Mark,IDNUM,SEX,TETRIS-FLOW,FLOWGAME-FLOW,COPTER-FLOW,TETRIS-FLOW2,FLOWGAME-FLOW2,COPTER-FLOW2,TETRIS-EXPERTISE,FLOW-EXPERTISE,COPTER-EXPERTISE,TETRIS-OVERESTIMATION,FLOW-OVERESTIMATION,COPTER-OVERESTIMATION,IN-FLOW,IN-FLOW2,EXPERTISE,OVERESTIMATION
0.03604328,0.01091471,2.10534120,2.23428512,-0.02078377,0.31538969,-0.06329130,0.03033433,0.14672548,0.01447336,0.05593562,0.04702847,0.00910238,1.47485793,-0.00558593,3.58062243,0.08870994,-0.05104770,0.02604307,0.04393457,0.02817937,0.05724491,0.01510757,0.02561326,-0.00317305,0.00452611,-0.00205712,0.03187995,-0.00337236,0.05761581,0.02029462,0.00807581,0.02294984,-0.00820414,-0.00250535,0.02047260,-0.01113937,-0.04477719,-0.00505644,0.00218304,-0.04157248,0.03095820,-0.05286090,0.01656890,0.07386527,-0.00702735,-0.02124413,-0.03066962,0.03651881,0.01056033,-0.07536837,-0.04995426,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03687358,0.01170374,1.88200450,2.01305580,-0.03019035,0.29405916,-0.06496255,0.03012123,0.15128154,0.01697171,0.05606343,0.04922420,0.01027671,1.24877083,-0.00559787,3.56229115,0.09230154,-0.05068155,0.02609620,0.04546575,0.02962066,0.05831706,0.01559526,0.02571902,-0.00326621,0.00459119,-0.00289970,0.03346268,-0.00312711,0.06010300,0.02047548,0.00719778,0.02343117,-0.00923348,-0.00292181,0.02101719,-0.01215638,-0.04913643,-0.00651171,0.00236832,-0.04064942,0.03106553,-0.05343906,0.01624001,0.07445040,-0.00748301,-0.02155067,-0.03185499,0.03707504,0.01103719,-0.07508769,-0.04977876,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03764096,0.01244164,1.66287577,1.79555893,-0.03895022,0.27416739,-0.06657907,0.02985051,0.15555659,0.01936348,0.05602585,0.05138144,0.01142611,1.02901697,-0.00566319,3.54524469,0.09554598,-0.05035257,0.02604287,0.04677984,0.03096411,0.05921124,0.01596547,0.02564251,-0.00338036,0.00467234,-0.00386533,0.03477964,-0.00294130,0.06233876,0.02058680,0.00636199,0.02376799,-0.01025928,-0.00347364,0.02159905,-0.01329405,-0.05370281,-0.00836022,0.00240439,-0.03988559,0.03117038,-0.05388997,0.01587959,0.07463668,-0.00798340,-0.02191276,-0.03331736,0.03718246,0.01135002,-0.07451640,-0.04942777,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03829667,0.01307958,1.45694852,1.59120846,-0.04686083,0.25596023,-0.06805577,0.02953677,0.15944035,0.02164415,0.05577558,0.05346236,0.01249568,0.82456845,-0.00577396,3.52904439,0.09847017,-0.05007282,0.02590315,0.04788858,0.03219913,0.05987491,0.01621075,0.02542593,-0.00356461,0.00475238,-0.00485287,0.03588064,-0.00279673,0.06428187,0.02062381,0.00557041,0.02390655,-0.01122189,-0.00414526,0.02215373,-0.01452288,-0.05819273,-0.01046159,0.00231143,-0.03929872,0.03123475,-0.05426670,0.01548714,0.07446303,-0.00853468,-0.02231494,-0.03492026,0.03690260,0.01148556,-0.07372332,-0.04894001,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03879979,0.01358030,1.27148318,1.40756047,-0.05378209,0.23958911,-0.06934071,0.02920229,0.16287886,0.02378779,0.05525319,0.05544022,0.01343576,0.64241213,-0.00592491,3.51348209,0.10112948,-0.04983967,0.02571236,0.04881202,0.03328958,0.06027139,0.01634075,0.02511428,-0.00385931,0.00480144,-0.00579062,0.03682553,-0.00267121,0.06592025,0.02054409,0.00477785,0.02380834,-0.01209357,-0.00492745,0.02260338,-0.01583857,-0.06237788,-0.01267319,0.00211277,-0.03890806,0.03119445,-0.05464147,0.01504197,0.07397380,-0.00915720,-0.02277644,-0.03655278,0.03630508,0.01143348,-0.07280531,-0.04838498,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03913795,0.01392717,1.11058509,1.24890101,-0.05964198,0.22510643,-0.07041633,0.02887630,0.16588689,0.02575563,0.05440751,0.05730331,0.01421510,0.48614138,-0.00611401,3.49856019,0.10359235,-0.04963535,0.02551737,0.04957829,0.03418441,0.06039284,0.01638287,0.02474914,-0.00428523,0.00478780,-0.00664302,0.03767541,-0.00254198,0.06727341,0.02028262,0.00390595,0.02346422,-0.01288082,-0.00581370,0.02288052,-0.01725080,-0.06611917,-0.01486812,0.00183558,-0.03873023,0.03097603,-0.05508789,0.01451112,0.07321443,-0.00987654,-0.02333872,-0.03814111,0.03546118,0.01119239,-0.07186707,-0.04784572,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03931668,0.01412803,0.97452313,1.11557579,-0.06445115,0.21245845,-0.07129706,0.02858873,0.16854340,0.02750552,0.05321172,0.05905578,0.01482915,0.35533163,-0.00634022,3.48414493,0.10592408,-0.04943267,0.02536761,0.05022059,0.03483133,0.06026312,0.01637688,0.02436383,-0.00483728,0.00468920,-0.00740869,0.03848376,-0.00239104,0.06838603,0.01976990,0.00286028,0.02289888,-0.01361931,-0.00679781,0.02294857,-0.01876906,-0.06938206,-0.01695172,0.00150758,-0.03877654,0.03051251,-0.05566566,0.01385717,0.07222502,-0.01071576,-0.02404881,-0.03965378,0.03443514,0.01077134,-0.07100248,-0.04740194,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03937190,0.01421351,0.86002892,1.00430608,-0.06829651,0.20150685,-0.07201901,0.02836513,0.17097127,0.02900491,0.05167640,0.06071471,0.01529971,0.24595906,-0.00660006,3.47027922,0.10817413,-0.04920423,0.02530511,0.05077447,0.03519369,0.05993413,0.01636548,0.02398105,-0.00548516,0.00450228,-0.00811031,0.03928855,-0.00221068,0.06931636,0.01895562,0.00155698,0.02216659,-0.01436506,-0.00787109,0.02281493,-0.02038763,-0.07222473,-0.01887132,0.00115401,-0.03904801,0.02976376,-0.05640637,0.01305039,0.07103894,-0.01168537,-0.02493878,-0.04109464,0.03328065,0.01019159,-0.07027623,-0.04711159,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03935127,0.01422917,0.76127213,0.90917343,-0.07133882,0.19204685,-0.07263095,0.02821955,0.17330939,0.03023656,0.04984648,0.06230250,0.01566957,0.15149418,-0.00688484,3.45724773,0.11036897,-0.04893277,0.02535369,0.05127054,0.03525904,0.05947105,0.01638371,0.02361214,-0.00617998,0.00424457,-0.00878260,0.04010789,-0.00200848,0.07012045,0.01781931,-0.00006437,0.02133529,-0.01518402,-0.00902427,0.02252949,-0.02208068,-0.07477623,-0.02062172,0.00079012,-0.03953714,0.02872205,-0.05731151,0.01207183,0.06967741,-0.01278284,-0.02601557,-0.04249689,0.03203280,0.00947998,-0.06971701,-0.04700276,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03930915,0.01422545,0.67144990,0.82323766,-0.07378907,0.18384184,-0.07318310,0.02815063,0.17568012,0.03120152,0.04779399,0.06384126,0.01599083,0.06462989,-0.00717891,3.44528294,0.11251134,-0.04861826,0.02551297,0.05173114,0.03504559,0.05893696,0.01645103,0.02325846,-0.00686541,0.00395277,-0.00945792,0.04093947,-0.00180645,0.07084011,0.01637885,-0.00202655,0.02047010,-0.01613712,-0.01024702,0.02217450,-0.02380129,-0.07719637,-0.02223949,0.00041946,-0.04022722,0.02741542,-0.05835340,0.01091924,0.06815290,-0.01399085,-0.02725419,-0.04390781,0.03070925,0.00866534,-0.06931531,-0.04707032,REST,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,BLANK,BLANK,BLANK,BLANK
0.03928756,0.01424618,0.58432293,0.74009287,-0.07589499,0.17663616,-0.07371927,0.02814053,0.17816228,0.03191819,0.04560126,0.06534646,0.01631268,-0.02110516,-0.00746005,3.43481016,0.11458457,-0.04827775,0.02575638,0.05216575,0.03459913,0.05837742,0.01656676,0.02291413,-0.00749052,0.00367403,-0.01015607,0.04176453,-0.00163665,0.07149521,0.01468610,-0.00431240,0.01961568,-0.01726939,-0.01152968,0.02184401,-0.02549091,-0.07963864,-0.02379178,0.00003216,-0.04109516,0.02590122,-0.05948501,0.00960626,0.06647207,-0.01528209,-0.02860308,-0.04537648,0.02931111,0.00777232,-0.06903242,-0.04728144,TETRIS,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,HIGH-FLOW,NO-FLOW2,EXPERT,HIGH
0.03930742,0.01431975,0.49549562,0.65517509,-0.07790571,0.17018631,-0.07427241,0.02815825,0.18077788,0.03241520,0.04334517,0.06682391,0.01667114,-0.11000292,-0.00770237,3.42653513,0.11656215,-0.04794224,0.02603710,0.05257186,0.03398636,0.05781248,0.01671216,0.02256973,-0.00802050,0.00345519,-0.01087839,0.04255599,-0.00153325,0.07208508,0.01281644,-0.00686912,0.01878764,-0.01859797,-0.01286156,0.02162254,-0.02709118,-0.08221527,-0.02535753,-0.00039067,-0.04211326,0.02425471,-0.06065081,0.00816202,0.06464450,-0.01662265,-0.02999425,-0.04694038,0.02783059,0.00681925,-0.06881209,-0.04758535,TETRIS,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,HIGH-FLOW,NO-FLOW2,EXPERT,HIGH
0.03936478,0.01445512,0.40312284,0.56649840,-0.08003176,0.16429043,-0.07486091,0.02816687,0.18349135,0.03272502,0.04108279,0.06827032,0.01708199,-0.20348465,-0.00788156,3.42107558,0.11841778,-0.04764705,0.02629858,0.05293789,0.03328312,0.05723606,0.01685634,0.02221576,-0.00844403,0.00333139,-0.01160869,0.04328645,-0.00152209,0.07259487,0.01085419,-0.00961727,0.01797094,-0.02010753,-0.01423023,0.02156529,-0.02855851,-0.08497628,-0.02700833,-0.00087017,-0.04325161,0.02255600,-0.06179853,0.00662753,0.06268988,-0.01797748,-0.03135877,-0.04861614,0.02625880,0.00581802,-0.06859482,-0.04792517,TETRIS,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,HIGH-FLOW,NO-FLOW2,EXPERT,HIGH
0.03942972,0.01464208,0.30781260,0.47457314,-0.08242843,0.15879877,-0.07549118,0.02813140,0.18622419,0.03287511,0.03884226,0.06967638,0.01754146,-0.30027825,-0.00797976,3.41878200,0.12013523,-0.04742055,0.02648747,0.05324740,0.03256041,0.05662239,0.01696669,0.02184551,-0.00877390,0.00331678,-0.01231909,0.04393757,-0.00161190,0.07300688,0.00887339,-0.01246850,0.01712762,-0.02175068,-0.01561981,0.02168592,-0.02987560,-0.08790670,-0.02879134,-0.00142263,-0.04448189,0.02087305,-0.06289020,0.00504918,0.06064214,-0.01931567,-0.03264308,-0.05039732,0.02459234,0.00477497,-0.06833237,-0.04825165,TETRIS,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,HIGH-FLOW,NO-FLOW2,EXPERT,HIGH
0.03946462,0.01485766,0.21199949,0.38178670,-0.08516829,0.15363136,-0.07616081,0.02802697,0.18888055,0.03288525,0.03662471,0.07103242,0.01803086,-0.39717144,-0.00799059,3.41980529,0.12171365,-0.04727521,0.02656642,0.05348668,0.03187573,0.05594092,0.01701940,0.02145720,-0.00904219,0.00340148,-0.01297940,0.04450679,-0.00178880,0.07331348,0.00692840,-0.01533635,0.01621219,-0.02345329,-0.01700876,0.02195614,-0.03105567,-0.09093712,-0.03071751,-0.00205148,-0.04577713,0.01925602,-0.06390556,0.00347535,0.05855301,-0.02061157,-0.03381851,-0.05225381,0.02284141,0.00369650,-0.06799532,-0.04852983,TETRIS,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,HIGH-FLOW,NO-FLOW2,EXPERT,HIGH
0.03943271,0.01507365,0.11904011,0.29151019,-0.08823933,0.14877966,-0.07686041,0.02784448,0.19137217,0.03276308,0.03440816,0.07233316,0.01852417,-0.49006620,-0.00792186,3.42386603,0.12316760,-0.04720025,0.02652215,0.05364862,0.03126251,0.05516749,0.01700628,0.02105422,-0.00929140,0.00355349,-0.01356672,0.04500804,-0.00201607,0.07352327,0.00504250,-0.01815308,0.01518589,-0.02512682,-0.01837163,0.02231326,-0.03214067,-0.09396770,-0.03275992,-0.00274447,-0.04711606,0.01772672,-0.06484558,0.00194733,0.05648442,-0.02184862,-0.03488814,-0.05414006,0.02102774,0.00259015,-0.06757867,-0.04874608,TETRIS,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,HIGH-FLOW,NO-FLOW2,EXPERT,HIGH
0.04239273,0.01529204,0.10284355,0.28424084,-0.09334736,0.13519540,-0.07815493,0.02780326,0.19596803,0.03217442,0.02896488,0.07531475,0.01919655,-0.52402574,-0.00825097,3.38226700,0.12580036,-0.04718055,0.02659683,0.05392155,0.02964542,0.05320463,0.01673134,0.02036205,-0.01032037,0.00330341,-0.01454764,0.04593549,-0.00208223,0.07414154,0.00064852,-0.02360960,0.01270952,-0.02860801,-0.02116184,0.02196129,-0.03461927,-0.09899020,-0.03587772,-0.00389059,-0.04994729,0.01420364,-0.06737399,-0.00139515,0.05289402,-0.02464052,-0.03737216,-0.05769616,0.01831474,0.00004260,-0.06822091,-0.05012272,TETRIS,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,HIGH-FLOW,NO-FLOW2,EXPERT,HIGH
0.04404030,0.01547181,0.06657741,0.26150131,-0.09894009,0.12151682,-0.07942487,0.02775820,0.20046797,0.03136670,0.02360033,0.07821270,0.01993022,-0.57336402,-0.00850966,3.36030006,0.12841278,-0.04705220,0.02669644,0.05421005,0.02818016,0.05129431,0.01655629,0.01971580,-0.01130798,0.00309653,-0.01542447,0.04695002,-0.00192752,0.07492581,-0.00359432,-0.02893627,0.01029954,-0.03158782,-0.02378722,0.02167529,-0.03708025,-0.10388753,-0.03887064,-0.00487047,-0.05271703,0.01079405,-0.06976478,-0.00456633,0.04958237,-0.02728417,-0.03975730,-0.06111540,0.01566977,-0.00239105,-0.06867866,-0.05136034,TETRIS,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,HIGH-FLOW,NO-FLOW2,EXPERT,HIGH
0.04458742,0.01564736,-0.01247982,0.20094955,-0.10500285,0.10766495,-0.08067779,0.02772547,0.20494977,0.03040412,0.01839920,0.08104591,0.02076207,-0.65848476,-0.00871370,3.35530519,0.13110441,-0.04677621,0.02685622,0.05453900,0.02691273,0.04954681,0.01653808,0.01915525,-0.01224019,0.00291189,-0.01620715,0.04813374,-0.00151487,0.07594248,-0.00764099,-0.03407174,0.00804216,-0.03400860,-0.02618211,0.02144511,-0.03954437,-0.10861068,-0.04166556,-0.00566385,-0.05537698,0.00754090,-0.07200805,-0.00750844,0.04665742,-0.02974034,-0.04204655,-0.06431203,0.01317613,-0.00465716,-0.06896786,-0.05245226,TETRIS,8,MALE,HIGH-FLOW,MED-FLOW,MED-FLOW,NO-FLOW2,NO-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,MED,MED,HIGH-FLOW,NO-FLOW2,EXPERT,HIGH
