CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,Mark,IDNUM,SEX,TETRIS-FLOW,FLOWGAME-FLOW,COPTER-FLOW,TETRIS-FLOW2,FLOWGAME-FLOW2,COPTER-FLOW2,TETRIS-EXPERTISE,FLOW-EXPERTISE,COPTER-EXPERTISE,TETRIS-OVERESTIMATION,FLOW-OVERESTIMATION,COPTER-OVERESTIMATION,IN-FLOW,IN-FLOW2,EXPERTISE,OVERESTIMATION
-0.12163603,0.00209227,0.00000000,0.00015039,0.04056922,-0.15274264,-0.27247825,-0.07839563,-0.09648913,-0.09518691,-0.01906560,-0.06785848,-0.08975624,-0.20514107,-0.16148274,-0.12241450,-0.47259015,-0.06581984,-0.02354746,0.00000000,0.02406608,-0.11882126,0.00795394,-0.32661822,-0.18145104,-0.08057759,-0.22390085,-0.06431838,0.00000000,0.00000000,-0.01859616,0.05562280,-0.06617079,-0.08432835,-0.22365224,-0.01762656,0.03686915,0.02142962,-0.03701008,-0.00355080,0.03987154,0.02540880,-0.04255090,0.05856260,-0.10877438,-0.01228228,-0.02941622,0.00773730,-0.00249069,-0.01324866,0.05460863,-0.00517109,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.13524234,0.00228613,0.00000000,-0.00051055,0.04457990,-0.16662832,-0.30296993,-0.08670256,-0.10735378,-0.10672869,-0.02386044,-0.07467587,-0.09916753,-0.22857250,-0.17819297,-0.13354309,-0.52465492,-0.07277437,-0.02568815,0.00000000,0.02519720,-0.13143998,0.00841819,-0.35866395,-0.19569139,-0.08981849,-0.24724880,-0.07152414,0.00000000,0.00000000,-0.02028672,0.06033227,-0.07355659,-0.09231433,-0.24509950,-0.01935767,0.03933457,0.02448050,-0.04126813,-0.00432069,0.04274719,0.02740707,-0.04897537,0.06673311,-0.11978615,-0.01441624,-0.03250407,0.00828215,-0.00326810,-0.01499165,0.05872975,-0.00629849,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.14910527,0.00246554,0.00000000,0.00213771,0.04852078,-0.18051401,-0.33322698,-0.09524932,-0.11847391,-0.11818920,-0.02846624,-0.08147886,-0.10850909,-0.23896073,-0.19499587,-0.14467169,-0.57621932,-0.07968783,-0.02782882,0.00000000,0.02649947,-0.14379545,0.00887947,-0.39111480,-0.20983166,-0.09872445,-0.27001107,-0.07826480,0.00000000,0.00000000,-0.02197728,0.06582689,-0.08116132,-0.10030547,-0.26648328,-0.02078252,0.04221341,0.02814024,-0.04496063,-0.00512832,0.04582057,0.02955219,-0.05501990,0.07466453,-0.13057023,-0.01611272,-0.03501754,0.00915432,-0.00351794,-0.01601144,0.06325961,-0.00705836,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.16339998,0.00217969,0.00000000,0.00519670,0.05210983,-0.19439971,-0.36488873,-0.10321768,-0.12842704,-0.12890877,-0.03342778,-0.08854072,-0.11792235,-0.26578599,-0.21200070,-0.15580028,-0.63023847,-0.08648821,-0.02996950,0.00000000,0.02739527,-0.15646249,0.00984181,-0.42236927,-0.22380859,-0.10730428,-0.29238158,-0.08544776,0.00000000,0.00000000,-0.02366784,0.07109411,-0.08865418,-0.10804548,-0.28874454,-0.02237318,0.04522264,0.03147658,-0.04910472,-0.00610393,0.04911769,0.03137248,-0.06100637,0.08269041,-0.14103822,-0.01785562,-0.03748665,0.00997203,-0.00413166,-0.01739949,0.06793609,-0.00815836,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.17654070,0.00192714,0.00000000,0.00497829,0.05611991,-0.20828541,-0.39622742,-0.11049951,-0.13766688,-0.13910936,-0.03882414,-0.09517893,-0.12657183,-0.27579400,-0.22695909,-0.16692886,-0.68189436,-0.09236864,-0.03211018,0.00000000,0.02792378,-0.16848668,0.01094040,-0.45120984,-0.23583151,-0.11457751,-0.31329161,-0.09069020,0.00000000,0.00000000,-0.02535840,0.07564379,-0.09556029,-0.11512320,-0.30905536,-0.02343562,0.04904953,0.03507234,-0.05267569,-0.00703002,0.05253409,0.03289246,-0.06723313,0.09067096,-0.15091351,-0.01979703,-0.03981955,0.01056467,-0.00515772,-0.01915328,0.07222036,-0.00951757,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.18916935,0.00165699,0.00000000,0.00385261,0.06038652,-0.22217110,-0.42719284,-0.11752476,-0.14647131,-0.14891869,-0.04415607,-0.10167316,-0.13487649,-0.29740751,-0.24103622,-0.17805746,-0.73240942,-0.09776030,-0.03425086,0.00000000,0.02875051,-0.17996809,0.01208061,-0.47741073,-0.24610165,-0.12122932,-0.33341512,-0.09492026,0.00000000,0.00000000,-0.02704896,0.08045453,-0.10248964,-0.12196527,-0.32749063,-0.02412980,0.05321617,0.03891168,-0.05552294,-0.00795975,0.05620451,0.03450910,-0.07321036,0.09832782,-0.16032207,-0.02143367,-0.04201181,0.01122523,-0.00586972,-0.02054081,0.07645976,-0.01067807,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.20172960,0.00124649,0.00000000,0.00420259,0.06466393,-0.23605679,-0.45835945,-0.12448031,-0.15496162,-0.15861441,-0.05014972,-0.10830287,-0.14337538,-0.30677280,-0.25503811,-0.18918605,-0.78323019,-0.10314380,-0.03639154,0.00000000,0.02911050,-0.19203125,0.01335000,-0.50317812,-0.25650573,-0.12775785,-0.35343292,-0.09962341,0.00000000,0.00000000,-0.02873952,0.08407398,-0.10924294,-0.12870672,-0.34665096,-0.02512436,0.05737476,0.04205534,-0.05906476,-0.00924696,0.05992110,0.03592639,-0.07992054,0.10596112,-0.16985498,-0.02373699,-0.04470973,0.01174080,-0.00748169,-0.02324890,0.07995880,-0.01248872,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.21464983,0.00096581,0.00000000,0.00667541,0.06874920,-0.24994248,-0.49065465,-0.13164049,-0.16349985,-0.16821125,-0.05525539,-0.11506982,-0.15221527,-0.33060473,-0.27041766,-0.20031464,-0.83559227,-0.10858243,-0.03853222,0.00000000,0.03073684,-0.20399641,0.01444558,-0.53125113,-0.26874697,-0.13483994,-0.37406635,-0.10463442,0.00000000,0.00000000,-0.03043008,0.08886670,-0.11633911,-0.13574581,-0.36716029,-0.02605848,0.06127970,0.04545944,-0.06198629,-0.01027887,0.06402996,0.03814963,-0.08617370,0.11324897,-0.17942593,-0.02537401,-0.04719669,0.01269562,-0.00822293,-0.02501590,0.08366524,-0.01377740,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.22942054,0.00044298,0.00000000,0.00816506,0.07267271,-0.26382819,-0.52674389,-0.13938977,-0.17196785,-0.17814964,-0.06017390,-0.12252276,-0.16244031,-0.33215225,-0.28945270,-0.21144323,-0.89510065,-0.11475450,-0.04067290,0.00000000,0.03302785,-0.21751234,0.01562835,-0.55457300,-0.27785978,-0.14356028,-0.39627320,-0.11268411,0.00000000,0.00000000,-0.03212064,0.09405094,-0.12407198,-0.14379697,-0.38695797,-0.02782286,0.06405247,0.04844211,-0.06569406,-0.01110487,0.06846564,0.04075502,-0.09276506,0.12074555,-0.18974753,-0.02706758,-0.04999448,0.01387586,-0.00891241,-0.02675594,0.08757045,-0.01520615,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.24400845,-0.00048914,0.00000000,0.00568838,0.07680027,-0.27771387,-0.57030767,-0.14610033,-0.18208036,-0.18783909,-0.06521022,-0.13007665,-0.17265250,-0.34880459,-0.30861434,-0.22257183,-0.95976305,-0.12019455,-0.04281358,0.00000000,0.03554275,-0.23098253,0.01734574,-0.57808560,-0.28656727,-0.15201761,-0.41860950,-0.12053002,0.00000000,0.00000000,-0.03381120,0.09887937,-0.13158761,-0.15132731,-0.40741155,-0.02899163,0.06655183,0.05193963,-0.06903188,-0.01098928,0.07297580,0.04361199,-0.09943061,0.12970090,-0.19984475,-0.02871290,-0.05316342,0.01495603,-0.00947229,-0.02879403,0.09133738,-0.01695728,REST,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,BLANK,BLANK,BLANK,BLANK
-0.25535664,-0.00166303,0.00000000,0.00332018,0.08055563,-0.29159957,-0.60975379,-0.14949140,-0.19262968,-0.19590172,-0.06972864,-0.13657162,-0.18051180,-0.36269692,-0.32180747,-0.23370041,-1.01853466,-0.12317887,-0.04495425,0.00000000,0.03837103,-0.24150622,0.01945423,-0.60237861,-0.29716629,-0.15807663,-0.43794292,-0.12353539,0.00000000,0.00000000,-0.03550176,0.10398323,-0.13767281,-0.15686794,-0.42728373,-0.03000261,0.06992491,0.05671501,-0.06971890,-0.00951734,0.07789855,0.04723135,-0.10433310,0.13765930,-0.20789734,-0.02946434,-0.05563639,0.01578543,-0.00918416,-0.02946234,0.09532094,-0.01814778,TETRIS,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,MED-FLOW,HIGH-FLOW2,EXPERT,MED
-0.26263705,-0.00202055,0.00000000,0.00357118,0.08402405,-0.30053389,-0.63333011,-0.15310469,-0.19748861,-0.20337903,-0.07438991,-0.14101490,-0.18559401,-0.37734142,-0.32858741,-0.24439287,-1.05186892,-0.12552737,-0.04709493,0.00000000,0.04090972,-0.24873115,0.02057063,-0.61870784,-0.29962242,-0.15939015,-0.45135936,-0.12310379,0.00000000,0.00000000,-0.03719232,0.10816622,-0.14299200,-0.16117854,-0.43822998,-0.03110695,0.07413071,0.06025371,-0.06868745,-0.00877176,0.08179904,0.05053319,-0.10891338,0.14367455,-0.21497087,-0.03050899,-0.05795193,0.01592081,-0.00912705,-0.02993394,0.09888636,-0.01874889,TETRIS,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,MED-FLOW,HIGH-FLOW2,EXPERT,MED
-0.26846492,-0.00223490,0.00000000,0.00378941,0.08751120,-0.30879223,-0.65245074,-0.15593752,-0.20116624,-0.21050194,-0.07911360,-0.14487191,-0.18968256,-0.39116150,-0.33281273,-0.25540084,-1.07775652,-0.12744658,-0.04923561,0.00000000,0.04320942,-0.25479752,0.02171992,-0.63334036,-0.30065385,-0.15912029,-0.46274012,-0.12128384,0.00000000,0.00000000,-0.03888288,0.11199642,-0.14784488,-0.16479965,-0.44744971,-0.03213648,0.07846881,0.06374769,-0.06696891,-0.00784573,0.08583990,0.05366356,-0.11319605,0.14901254,-0.22135955,-0.03131437,-0.06013531,0.01584934,-0.00895126,-0.03000496,0.10253883,-0.01914882,TETRIS,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,MED-FLOW,HIGH-FLOW2,EXPERT,MED
-0.27171332,-0.00222788,0.00000000,0.00488405,0.09057543,-0.31183392,-0.66334122,-0.15734987,-0.20257477,-0.21680138,-0.08341288,-0.14763127,-0.19181362,-0.40588829,-0.33350587,-0.26408097,-1.09244275,-0.12825613,-0.05137629,0.00000000,0.04559666,-0.25829208,0.02269701,-0.64608192,-0.29913348,-0.15667957,-0.47066289,-0.11687943,0.00000000,0.00000000,-0.04057344,0.11615083,-0.15181713,-0.16739108,-0.45301557,-0.03271507,0.08247788,0.06751424,-0.06364529,-0.00634517,0.08953084,0.05688781,-0.11646373,0.15352717,-0.22630699,-0.03146830,-0.06171873,0.01544078,-0.00800647,-0.02866096,0.10671707,-0.01883269,TETRIS,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,MED-FLOW,HIGH-FLOW2,EXPERT,MED
-0.27702817,-0.00063342,0.00000000,0.01061203,0.09536634,-0.31024432,-0.66766030,-0.16315717,-0.19906853,-0.22658527,-0.08897111,-0.15087017,-0.19570011,-0.42346695,-0.33535331,-0.27448252,-1.09896910,-0.13341832,-0.05351697,0.00000000,0.04716722,-0.26405981,0.02298044,-0.66460443,-0.29993278,-0.15473312,-0.48073548,-0.11461452,0.00000000,0.00000000,-0.04226400,0.11980554,-0.15777338,-0.17148896,-0.45998874,-0.03250035,0.08750103,0.06975376,-0.06200245,-0.00666034,0.09188740,0.05902549,-0.12182396,0.15937670,-0.23326160,-0.03293035,-0.06382748,0.01542580,-0.00814341,-0.02869908,0.11082643,-0.01893143,TETRIS,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,MED-FLOW,HIGH-FLOW2,EXPERT,MED
-0.28391123,0.00095566,0.00000000,0.01614640,0.10131891,-0.31430227,-0.67285311,-0.17066327,-0.19833080,-0.23711503,-0.09454901,-0.15476578,-0.20066656,-0.44397706,-0.33861792,-0.28500497,-1.10983133,-0.13933797,-0.05565765,0.00000000,0.04825805,-0.27084368,0.02350396,-0.68732893,-0.30439842,-0.15397948,-0.49284890,-0.11417877,0.00000000,0.00000000,-0.04395456,0.12385804,-0.16511855,-0.17620236,-0.47035754,-0.03253415,0.09230028,0.07232498,-0.06141476,-0.00732166,0.09444686,0.06076990,-0.12781054,0.16552638,-0.24167420,-0.03401826,-0.06577605,0.01562150,-0.00808427,-0.02869257,0.11550671,-0.01922125,TETRIS,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,MED-FLOW,HIGH-FLOW2,EXPERT,MED
-0.28836399,0.00255325,0.00000000,0.02168426,0.10596997,-0.31558648,-0.67580414,-0.17544812,-0.19690990,-0.24670981,-0.10029171,-0.15781374,-0.20389092,-0.46222222,-0.33938181,-0.29547349,-1.11431766,-0.14349881,-0.05779833,0.00000000,0.04885960,-0.27593622,0.02421487,-0.70534289,-0.30638677,-0.15197808,-0.50167567,-0.11130214,0.00000000,0.00000000,-0.04564512,0.12860093,-0.17272715,-0.18120849,-0.47762322,-0.03230761,0.09682502,0.07515405,-0.05913487,-0.00756422,0.09716699,0.06207620,-0.13248964,0.16882509,-0.25015309,-0.03460445,-0.06707177,0.01560600,-0.00763941,-0.02780636,0.12192921,-0.01954473,TETRIS,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,MED-FLOW,HIGH-FLOW2,EXPERT,MED
-0.29029742,0.00408654,0.00000000,0.02728798,0.10970420,-0.30746070,-0.67152190,-0.17777811,-0.19238953,-0.25508142,-0.10656216,-0.15996000,-0.20543405,-0.47798684,-0.33684570,-0.30016986,-1.10956490,-0.14549372,-0.05993900,0.00000000,0.04802889,-0.28026319,0.02487531,-0.71623629,-0.30287832,-0.14834090,-0.50590539,-0.10721280,0.00000000,0.00000000,-0.04733568,0.13242780,-0.18021847,-0.18628767,-0.48018357,-0.03225018,0.09950849,0.07720158,-0.05660047,-0.00829719,0.10006724,0.06252347,-0.13683239,0.17022714,-0.25826660,-0.03584244,-0.06843080,0.01439958,-0.00810094,-0.02792581,0.12903307,-0.02052305,TETRIS,5,MALE,MED-FLOW,HIGH-FLOW,NO-FLOW,HIGH-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,MED,HIGH,HIGH,MED-FLOW,HIGH-FLOW2,EXPERT,MED
