CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,Mark,IDNUM,SEX,TETRIS-FLOW,FLOWGAME-FLOW,COPTER-FLOW,TETRIS-FLOW2,FLOWGAME-FLOW2,COPTER-FLOW2,TETRIS-EXPERTISE,FLOW-EXPERTISE,COPTER-EXPERTISE,TETRIS-OVERESTIMATION,FLOW-OVERESTIMATION,COPTER-OVERESTIMATION,IN-FLOW,IN-FLOW2,EXPERTISE,OVERESTIMATION
-0.00826764,-0.01545613,-0.00599898,0.00207513,0.01725648,-0.00588659,0.00620464,0.00990005,-0.00492163,-0.00929806,0.02619093,0.00062886,-0.02157920,-0.00888558,-0.00065689,-0.00985639,-0.01111780,0.00348344,0.00615070,-0.00193735,0.00759282,0.00731634,0.00564533,-0.00882125,-0.00736622,-0.05060875,0.01077399,-0.01216155,0.00207218,0.00478198,0.00147618,0.03914928,-0.00119214,0.01010147,0.00265633,0.01567628,-0.06988538,0.01235070,-0.00554842,0.00554669,0.00211285,0.00137204,0.02075994,0.02239507,-0.02003517,0.01085773,0.01457136,0.00871852,0.00452500,0.02296321,0.00519422,0.00191171,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.00939528,-0.01704033,-0.00687565,0.00239311,0.01846956,-0.00764033,0.00593607,0.01091270,-0.00580733,-0.01134077,0.02809807,0.00078515,-0.02389894,-0.01041667,-0.00067224,-0.01188868,-0.01330479,0.00301023,0.00629192,-0.00266592,0.00707252,0.00748234,0.00595866,-0.01025860,-0.00869395,-0.05603863,0.01049037,-0.01440342,0.00151471,0.00493975,0.00076867,0.04109451,-0.00133403,0.01076697,0.00196184,0.01683761,-0.07645437,0.01237311,-0.00712341,0.00556922,0.00201704,0.00028643,0.02108436,0.02446376,-0.02336583,0.01096127,0.01584438,0.00870748,0.00391140,0.02363166,0.00538578,0.00159740,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.01028719,-0.01853841,-0.00749611,0.00280421,0.02014559,-0.00844922,0.00652098,0.01173708,-0.00661441,-0.01245011,0.03021959,0.00093462,-0.02611381,-0.01163558,-0.00049533,-0.01387188,-0.01450615,0.00307404,0.00653161,-0.00350146,0.00783508,0.00772584,0.00622282,-0.01153184,-0.00995521,-0.06209491,0.01047418,-0.01559928,0.00143949,0.00486868,0.00012355,0.04353845,-0.00158261,0.01108772,0.00196485,0.01852779,-0.08378277,0.01340980,-0.00742595,0.00562555,0.00178016,-0.00031937,0.02121797,0.02609904,-0.02526774,0.01220074,0.01803957,0.00922629,0.00409441,0.02559783,0.00548570,0.00134751,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.01132351,-0.02016904,-0.00841432,0.00296439,0.02146357,-0.00994472,0.00643142,0.01247606,-0.00765915,-0.01417463,0.03179024,0.00099232,-0.02842885,-0.01326704,-0.00063393,-0.01633130,-0.01641754,0.00267335,0.00653619,-0.00453787,0.00791795,0.00772709,0.00642287,-0.01289213,-0.01156859,-0.06841846,0.00987202,-0.01744080,0.00092294,0.00470241,-0.00073136,0.04532589,-0.00189935,0.01156567,0.00139571,0.01973757,-0.09076608,0.01373923,-0.00829594,0.00536640,0.00141953,-0.00131995,0.02100395,0.02788957,-0.02783665,0.01273380,0.01992096,0.00945356,0.00350405,0.02679865,0.00545314,0.00094755,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.01295035,-0.02202152,-0.00938074,0.00278482,0.02253433,-0.01139151,0.00646935,0.01239857,-0.00965580,-0.01582056,0.03318033,0.00032668,-0.03132168,-0.01508819,-0.00115997,-0.01954113,-0.01842425,0.00229217,0.00570227,-0.00442573,0.00875266,0.00734419,0.00663261,-0.01485762,-0.01360232,-0.07558367,0.00861201,-0.01896760,0.00031033,0.00530417,0.00008160,0.04747852,0.00024981,0.01160176,0.00071384,0.02061174,-0.09839173,0.01391031,-0.00864249,0.00532138,0.00367736,0.00089733,0.02056342,0.03079179,-0.02956321,0.01317563,0.02157556,0.00939127,0.00268893,0.02944874,0.00985266,-0.00008834,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.01524340,-0.02417603,-0.01040260,0.00297754,0.02412867,-0.01237032,0.00707553,0.01180090,-0.01372526,-0.01826962,0.03163743,-0.00058691,-0.03475757,-0.01661869,-0.00141078,-0.02271798,-0.01995645,0.00243912,0.00364247,-0.00168717,0.00732610,0.00585224,0.00900659,-0.01730141,-0.01509492,-0.08238126,0.00749908,-0.01992479,-0.00025382,0.00966994,0.00212617,0.04760538,0.00445720,0.01289086,0.00104641,0.02225193,-0.10472223,0.01510955,-0.00800800,0.00694281,0.00785060,0.00127931,0.02011269,0.03568520,-0.03018618,0.01429408,0.02411432,0.01045517,0.00296576,0.03415075,0.01897202,-0.00160949,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.01805246,-0.02665657,-0.01203431,0.00259208,0.02476851,-0.01468225,0.00639195,0.01123123,-0.01785703,-0.02174095,0.02805337,-0.00156966,-0.03847363,-0.01899369,-0.00248957,-0.02671299,-0.02286308,0.00166075,0.00150537,0.00105963,0.00403550,0.00344858,0.01110706,-0.02014246,-0.01741990,-0.08981080,0.00525942,-0.02233386,-0.00148354,0.01431150,0.00347854,0.04651266,0.00887898,0.01455576,0.00014496,0.02250891,-0.11133941,0.01445290,-0.00869451,0.00811877,0.01206342,0.00162015,0.01908574,0.04198417,-0.03240165,0.01353887,0.02515739,0.01007462,0.00138018,0.03698549,0.02722520,-0.00321672,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.02032611,-0.02897194,-0.01316882,0.00273287,0.02628548,-0.01566976,0.00726873,0.01091476,-0.02162534,-0.02384285,0.02402591,-0.00239912,-0.04174572,-0.02052670,-0.00303263,-0.03037899,-0.02437016,0.00211086,-0.00015419,0.00418913,0.00223880,0.00116302,0.01373271,-0.02222783,-0.01895850,-0.09739973,0.00382564,-0.02289231,-0.00159983,0.01941806,0.00540451,0.04604405,0.01373074,0.01624150,0.00102105,0.02407954,-0.11828034,0.01595280,-0.00707158,0.01022363,0.01699749,0.00270354,0.01821694,0.04848955,-0.03215391,0.01484343,0.02787095,0.01101706,0.00215535,0.04227604,0.03690106,-0.00438828,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.02264130,-0.03139234,-0.01455751,0.00273689,0.02746139,-0.01740118,0.00752523,0.01077293,-0.02533429,-0.02644528,0.01883732,-0.00321127,-0.04496687,-0.02227600,-0.00363291,-0.03404416,-0.02655097,0.00224101,-0.00177595,0.00762131,-0.00065395,-0.00142373,0.01661196,-0.02431947,-0.02055487,-0.10483548,0.00232471,-0.02381226,-0.00182951,0.02485203,0.00731015,0.04535698,0.01886886,0.01835804,0.00154594,0.02538063,-0.12525959,0.01701912,-0.00585433,0.01233286,0.02228539,0.00310004,0.01709835,0.05585650,-0.03249563,0.01536146,0.03016553,0.01147325,0.00217360,0.04705903,0.04688819,-0.00558585,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.02462394,-0.03367769,-0.01559196,0.00314846,0.02914446,-0.01822188,0.00872763,0.01085152,-0.02864200,-0.02806740,0.01347586,-0.00387540,-0.04800311,-0.02354466,-0.00385035,-0.03731804,-0.02778307,0.00311710,-0.00295574,0.01132858,-0.00247453,-0.00395128,0.01964664,-0.02618699,-0.02178845,-0.11241309,0.00147477,-0.02343154,-0.00139940,0.03038801,0.00948009,0.04526103,0.02391350,0.02029254,0.00292121,0.02730463,-0.13292249,0.01928261,-0.00328541,0.01480079,0.02770305,0.00419341,0.01604590,0.06304342,-0.03101730,0.01691446,0.03313746,0.01249994,0.00337510,0.05328784,0.05699666,-0.00648271,REST,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,BLANK,BLANK,BLANK,BLANK
-0.02628912,-0.03596831,-0.01654017,0.00381636,0.03070899,-0.01956075,0.00966423,0.01129287,-0.03163053,-0.02983069,0.00766901,-0.00440320,-0.05088993,-0.02466368,-0.00371678,-0.04026565,-0.02946329,0.00395821,-0.00381356,0.01532381,-0.00486853,-0.00645036,0.02280097,-0.02797444,-0.02275729,-0.11947694,0.00095856,-0.02310999,-0.00095497,0.03597454,0.01169768,0.04539181,0.02893928,0.02245845,0.00410983,0.02936972,-0.14029926,0.02156446,-0.00103970,0.01720425,0.03315856,0.00495015,0.01505728,0.07042500,-0.02977709,0.01800391,0.03592089,0.01350098,0.00405010,0.05907272,0.06673691,-0.00713316,TETRIS,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,NO-FLOW,NO-FLOW2,EXPERT,HIGH
-0.02781196,-0.03824579,-0.01747600,0.00417427,0.03169378,-0.02154654,0.00995998,0.01161446,-0.03450182,-0.03169224,0.00138729,-0.00495315,-0.05381908,-0.02606862,-0.00379992,-0.04359181,-0.03184033,0.00435560,-0.00463955,0.01905096,-0.00756900,-0.00900921,0.02577973,-0.02989659,-0.02425662,-0.12697330,-0.00005450,-0.02320390,-0.00079281,0.04104941,0.01362889,0.04561243,0.03373308,0.02438989,0.00443766,0.03071071,-0.14847320,0.02301944,0.00055250,0.01889940,0.03824116,0.00529036,0.01386384,0.07746270,-0.02895956,0.01817199,0.03790138,0.01364032,0.00350949,0.06407030,0.07547209,-0.00804475,TETRIS,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,NO-FLOW,NO-FLOW2,EXPERT,HIGH
-0.02904563,-0.04039248,-0.01791840,0.00560870,0.03389500,-0.02215683,0.01168845,0.01225222,-0.03733636,-0.03294297,-0.00480211,-0.00490697,-0.05656830,-0.02652971,-0.00284432,-0.04573309,-0.03275494,0.00580253,-0.00514505,0.02287975,-0.00898939,-0.01123704,0.02985094,-0.03137148,-0.02472400,-0.13347429,0.00027045,-0.02185859,0.00005569,0.04610085,0.01589308,0.04617541,0.03856491,0.02670820,0.00613186,0.03369709,-0.15582296,0.02644031,0.00356388,0.02158727,0.04310635,0.00576787,0.01317017,0.08758610,-0.02611035,0.02025033,0.04152035,0.01525741,0.00487712,0.07123558,0.08562482,-0.00821883,TETRIS,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,NO-FLOW,NO-FLOW2,EXPERT,HIGH
-0.03054086,-0.04268028,-0.01878731,0.00673657,0.03544210,-0.02378378,0.01236624,0.01287947,-0.04033811,-0.03521371,-0.01147927,-0.00472894,-0.05946906,-0.02760800,-0.00242140,-0.04826922,-0.03474074,0.00637785,-0.00590428,0.02655542,-0.01162636,-0.01383637,0.03350515,-0.03318221,-0.02587262,-0.14011697,-0.00021113,-0.02193157,0.00023305,0.05100041,0.01786464,0.04633122,0.04287309,0.02921605,0.00664354,0.03567499,-0.16296455,0.02816005,0.00516506,0.02353666,0.04810883,0.00606237,0.01219396,0.09664596,-0.02469325,0.02091904,0.04396887,0.01573739,0.00485029,0.07655059,0.09507821,-0.00864034,TETRIS,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,NO-FLOW,NO-FLOW2,EXPERT,HIGH
-0.03167107,-0.04481428,-0.01943204,0.00827459,0.03779967,-0.02414337,0.01414219,0.01341272,-0.04313007,-0.03648465,-0.01657778,-0.00437177,-0.06234014,-0.02846128,-0.00178395,-0.05056024,-0.03556369,0.00753634,-0.00652242,0.03006879,-0.01259798,-0.01592973,0.03681605,-0.03509829,-0.02691095,-0.14716288,-0.00035342,-0.02107465,0.00072274,0.05571963,0.02007148,0.04719676,0.04655879,0.03114004,0.00786146,0.03844456,-0.17034720,0.03104793,0.00781457,0.02529387,0.05310339,0.00722384,0.01141498,0.10431273,-0.02183144,0.02309071,0.04734737,0.01701662,0.00643799,0.08268079,0.10382359,-0.00895706,TETRIS,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,NO-FLOW,NO-FLOW2,EXPERT,HIGH
-0.03260341,-0.04689420,-0.02023075,0.00976975,0.04002586,-0.02489887,0.01545391,0.01393041,-0.04595324,-0.03812412,-0.02048932,-0.00383842,-0.06508712,-0.02955457,-0.00117229,-0.05281903,-0.03676925,0.00833549,-0.00729366,0.03331659,-0.01406548,-0.01763493,0.03967376,-0.03702906,-0.02816495,-0.15421382,-0.00069295,-0.02081977,0.00077527,0.06015278,0.02209449,0.04820114,0.04953904,0.03301119,0.00865137,0.04105261,-0.17764889,0.03348846,0.00978119,0.02666441,0.05787308,0.00744796,0.01059910,0.11099002,-0.01983272,0.02497850,0.05049486,0.01800754,0.00758844,0.08785193,0.11167469,-0.00956294,TETRIS,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,NO-FLOW,NO-FLOW2,EXPERT,HIGH
-0.03330420,-0.04872797,-0.02069325,0.01153434,0.04265021,-0.02484291,0.01751245,0.01479560,-0.04753728,-0.03867250,-0.02205680,-0.00332828,-0.06765766,-0.03045582,-0.00060012,-0.05512866,-0.03724983,0.00941762,-0.00702249,0.03442575,-0.01318522,-0.01867716,0.04146006,-0.03865543,-0.02944790,-0.16179077,-0.00110568,-0.02005339,0.00126172,0.06272504,0.02273997,0.04987831,0.05078581,0.03401740,0.00990686,0.04392699,-0.18528147,0.03646575,0.01232756,0.02820675,0.06004560,0.00632175,0.00996689,0.11394481,-0.01689325,0.02798359,0.05397103,0.01925097,0.00982477,0.09386236,0.11623006,-0.00963900,TETRIS,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,NO-FLOW,NO-FLOW2,EXPERT,HIGH
-0.03275339,-0.05041540,-0.02078026,0.01325999,0.04550452,-0.02470620,0.01952832,0.01560946,-0.04800289,-0.03806702,-0.02223094,-0.00314913,-0.06985469,-0.03133214,0.00042968,-0.05727429,-0.03680493,0.01041145,-0.00450808,0.03599207,-0.01169203,-0.01883891,0.04266377,-0.04015431,-0.03044161,-0.16948032,-0.00074868,-0.01939558,0.00046150,0.06645807,0.02384120,0.05187208,0.05169148,0.03447586,0.01095190,0.04718053,-0.19373469,0.04050402,0.01446971,0.02925581,0.06164416,0.00528101,0.00960612,0.11580058,-0.01536237,0.03027198,0.05833261,0.02000026,0.01096082,0.10016987,0.11993656,-0.00958487,TETRIS,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,NO-FLOW,NO-FLOW2,EXPERT,HIGH
-0.03216226,-0.05224018,-0.02128950,0.01405984,0.04714171,-0.02593212,0.02024079,0.01620140,-0.04811374,-0.03771953,-0.02254512,-0.00345047,-0.07228895,-0.03291657,0.00031807,-0.06035739,-0.03689505,0.01030560,-0.00114572,0.03726985,-0.01116827,-0.01913796,0.04306757,-0.04191166,-0.03244839,-0.17806274,-0.00113757,-0.02002989,-0.00177000,0.07059389,0.02441468,0.05312115,0.05170901,0.03440411,0.01000232,0.04861534,-0.20361532,0.04277134,0.01476430,0.02896480,0.06241405,0.00344961,0.00837924,0.11637050,-0.01590264,0.02943044,0.06063559,0.01873747,0.00937949,0.10439981,0.12213922,-0.01010309,TETRIS,13,MALE,NO-FLOW,HIGH-FLOW,NO-FLOW,NO-FLOW2,HIGH-FLOW2,NO-FLOW2,EXPERT,NOVICE,EXPERT,HIGH,LOW,LOW,NO-FLOW,NO-FLOW2,EXPERT,HIGH
